area,item,amount [t],absolute_losses [t],relative_losses,al/capita [kg]
Malta,Sesame seed,2977.616356995715,-2977.616356995715,-1.0,-5.843103556737635
Uruguay,"Pulses, Other and products",24866.370894267857,-20060.707065233284,-1.0,-5.851552302963588
Finland,Sesame seed,33243.66532051691,-32451.04562294604,-1.0,-5.873263868093104
Côte d'Ivoire,"Beverages, Alcoholic",174273.5118441366,-157440.29626352523,-1.0,-5.946175290210698
Estonia,Sugar (Raw Equivalent),42856.53111480639,-7926.209273050568,-0.22691486522679427,-5.963654175162907
Belize,Rape and Mustard Oil,2342.269646080827,-2342.269646080827,-1.0,-5.968691284677434
Mali,Beer,152505.64643888816,-125144.44643393093,-1.0,-5.9915621480366426
Dominica,Barley and products,440.4092514650452,-440.4092514650452,-1.0,-6.136910588387565
Sao Tome and Principe,"Alcohol, Non-Food",1351.564185672156,-1351.564185672156,-1.0,-6.250817149374976
Suriname,Peas,5585.350166845418,-3786.5206497009713,-1.0,-6.27109853297169
Saint Kitts and Nevis,"Beverages, Fermented",300.4220598363437,-300.4220598363437,-1.0,-6.300666089980154
Belize,Rice and products,16473.804985846884,-2473.804985846884,-0.17670035613192026,-6.303876363561242
Bulgaria,Sesame seed,46026.24574402321,-44364.61201685534,-1.0,-6.319533750202854
Botswana,"Oilcrops Oil, Other",19109.78195815467,-16318.715887962815,-1.0,-6.466594316463578
Kenya,"Alcohol, Non-Food",358510.50547427556,-338622.58465580904,-1.0,-6.580279755475722
"China, Macao SAR","Alcohol, Non-Food",4419.222592235235,-4419.222592235235,-1.0,-6.5956675739572095
Burundi,Sunflowerseed Cake,79751.514282101,-79734.71467734087,-1.0,-6.614849511103412
Costa Rica,Rape and Mustard Cake,33927.93894276606,-33927.93894276606,-1.0,-6.645554003698086
Republic of Korea,Sesame seed,430743.1497576909,-356139.16007418855,-1.0,-6.867566836855132
Estonia,Rape and Mustard Oil,69712.54197446954,-9160.317231874993,-0.15127961475924612,-6.892193004722789
Costa Rica,"Beverages, Fermented",35824.036745889425,-35824.036745889425,-1.0,-7.016947632064547
Turkey,Millet and products,609824.6740671707,-591726.2964440896,-1.0,-7.060188858926355
Democratic Republic of the Congo,Sorghum and products,655483.1758907627,-650483.1758907627,-1.0,-7.1221864406788935
Botswana,"Alcohol, Non-Food",19077.969690613583,-18043.968915398436,-1.0,-7.150257877878124
Cambodia,Sunflower seed,117747.66079655988,-117747.66079655988,-1.0,-7.225431865220767
Slovenia,Millet and products,15911.39805655438,-15543.39805655438,-1.0,-7.344776546722404
Zambia,Beer,498049.58068582154,-137294.10988505633,-0.38057388174961293,-7.3596737270598735
Albania,"Alcohol, Non-Food",22053.032924061637,-21472.087672747108,-1.0,-7.476015247480827
"China, Macao SAR",Millet and products,5040.2925800251605,-5040.2925800251605,-1.0,-7.522611418519714
Nicaragua,"Beverages, Alcoholic",86723.02899638988,-50884.692700016014,-1.0,-7.583745142299999
Nigeria,Sunflowerseed Oil,1565833.682415484,-1564252.286030886,-1.0,-7.60155390760186
Chad,Sunflowerseed Cake,126077.41790534384,-126077.41790534384,-1.0,-7.6974170512967435
Madagascar,"Alcohol, Non-Food",231878.4708111092,-220535.3187783607,-1.0,-7.910408641444408
Cabo Verde,"Beverages, Alcoholic",5542.358701648196,-4661.079291455619,-1.0,-8.037272049453332
Togo,"Beverages, Alcoholic",83378.48425179605,-67229.69078233613,-1.0,-8.058953352834436
Mauritius,Sugar (Raw Equivalent),287215.96916125197,-10488.743358693493,-0.0379028240834427,-8.087175671334116
Ecuador,Sugar (Raw Equivalent),736455.7614559063,-141791.75280200387,-0.2384401119599746,-8.108333684657932
Central African Republic,Beer,70997.08645517532,-43298.63472320432,-1.0,-8.212902349723677
Estonia,Rape and Mustard Cake,119065.5911398255,-11043.091738187184,-0.1022295521706813,-8.3087864428541
Indonesia,Millet and products,2343572.968082878,-2267568.056171046,-1.0,-8.372790385100341
Cuba,Sugar (Raw Equivalent),1397341.043246308,-96804.4169001244,-0.07443421041673637,-8.55976627423147
Congo,Rape and Mustardseed,49386.71674164985,-48866.68987574504,-1.0,-8.671551458549242
Mozambique,Sesame seed,399595.764590549,-266595.7645905485,-1.0,-8.678035114197352
Liberia,Millet and products,43960.15697457645,-43960.15697457645,-1.0,-8.732318057573988
Bosnia and Herzegovina,Millet and products,29703.75933808658,-29703.75933808658,-1.0,-8.890748427879588
Tunisia,"Oilcrops Oil, Other",212585.2924984937,-108105.04652414886,-1.0,-8.929688185396854
Barbados,"Pulses, Other and products",4515.915552101793,-2515.915552101793,-1.0,-8.971730796612997
Saint Lucia,Sunflowerseed Oil,1606.7302960624436,-1606.7302960624436,-1.0,-8.980060004149538
New Zealand,"Alcohol, Non-Food",71416.24556608223,-45844.18975833144,-1.0,-9.120506563286122
Belize,Rape and Mustard Cake,3579.6979645338274,-3579.6979645338274,-1.0,-9.121969401960694
Myanmar,Sesame seed,843064.791367197,-487005.3332352005,-1.0,-9.149425087708124
Malta,"Roots, Other",4720.686956022763,-4720.686956022763,-1.0,-9.263605325842608
Suriname,"Roots, Other",7630.350983984607,-5630.350983984607,-1.0,-9.324783637075889
Cambodia,Sunflowerseed Cake,154402.76726150233,-153500.17095592903,-1.0,-9.419338091633737
Suriname,"Alcohol, Non-Food",5782.249778353489,-5782.249778353489,-1.0,-9.576352925784796
Hungary,Rape and Mustardseed,822727.9963465687,-93948.9519167128,-0.12891280647375325,-9.61594657145591
Namibia,"Pulses, Other and products",46938.431867188985,-23727.6813653388,-1.0,-9.617730360803009
Dominica,Rape and Mustardseed,692.2033299592554,-692.2033299592554,-1.0,-9.645551111410393
Syrian Arab Republic,Beer,207583.2015174425,-198739.9510007542,-1.0,-9.701236641978845
Australia,Sugar (Raw Equivalent),4596998.668333789,-248254.10030313488,-0.05708638353426165,-9.718617314071237
Bahrain,"Alcohol, Non-Food",16157.072006512022,-14618.896825946671,-1.0,-9.784855371967469
Solomon Islands,Maize and products,6694.8421666580325,-6694.8421666580325,-1.0,-9.8035899508389
Barbados,Sugar (Raw Equivalent),17948.729024349508,-2750.6182112789647,-0.18098421870390635,-9.808678234545763
North Macedonia,Sugar (Raw Equivalent),95215.55836404055,-20892.653320682657,-0.2811065217175577,-9.882883695115408
Angola,Sesame seed,331315.2870270554,-328315.2870270554,-1.0,-9.979492293550937
Ethiopia,Sunflowerseed Cake,1155936.3858054506,-1155936.3858054506,-1.0,-9.99613264841745
Botswana,Rape and Mustard Cake,25316.544349664615,-25316.544349664615,-1.0,-10.032150993252978
Mauritius,Cotton lint,13030.039574853385,-13030.039574853385,-1.0,-10.046600955197835
Albania,"Roots, Other",28949.85797485659,-28949.85797485659,-1.0,-10.079577865506293
Uganda,Sesame seed,587480.7622770377,-441480.76227703824,-1.0,-10.10580384498844
Eswatini,Sesame seed,11881.235514545158,-11881.235514545158,-1.0,-10.118389465148121
Belarus,"Alcohol, Non-Food",114452.9409318703,-98228.22990015206,-1.0,-10.167454976931278
Côte d'Ivoire,Seed cotton,762163.6429561981,-271721.6429561988,-0.5540342037513084,-10.262331547301077
Hungary,"Alcohol, Non-Food",295605.94759164535,-100320.26986459768,-0.5137103295655716,-10.268069365022914
Qatar,Rape and Mustardseed,29437.1104826843,-29437.1104826843,-1.0,-10.406843766305348
Kenya,Sugar (Raw Equivalent),1575625.397236312,-550554.8379633892,-0.5370896988338978,-10.698651001710608
Bahamas,"Roots, Other",4368.486351699429,-4368.486351699429,-1.0,-10.76567873571434
Cambodia,Sunflowerseed Oil,176935.380922465,-175449.47565481815,-1.0,-10.766228590501523
Nicaragua,Sugar (Raw Equivalent),854507.2005239364,-72349.38061887154,-0.09249972163885412,-10.782796057184562
Central African Republic,Sunflowerseed Cake,56916.080764515624,-56916.080764515624,-1.0,-10.795864960551338
Uruguay,Rape and Mustard Oil,55887.448300198426,-37618.27525499243,-1.0,-10.9729584548574
Costa Rica,"Pulses, Other and products",59290.23898558878,-56803.15991252014,-1.0,-11.126183273795268
Lesotho,"Alcohol, Non-Food",26116.29629434165,-26116.29629434165,-1.0,-11.661122365535
Botswana,Sugar (Raw Equivalent),101776.75716741128,-29643.35219986188,-0.4109517942927763,-11.746728981166497
Belize,"Beverages, Alcoholic",13437.049679886482,-4624.726897312175,-0.5248022583168672,-11.784965566277911
Mali,Sunflowerseed Cake,246639.9304602836,-246639.9304602836,-1.0,-11.808422296393282
Chad,Sunflowerseed Oil,194885.7749725617,-194885.7749725617,-1.0,-11.898380473299598
Malta,Rape and Mustardseed,6146.605236402106,-6146.605236402106,-1.0,-12.061745575215822
Namibia,"Beverages, Alcoholic",45233.09368002896,-30393.07006274625,-1.0,-12.319465530563598
Qatar,"Alcohol, Non-Food",38514.25021018325,-36067.59734302863,-1.0,-12.75090674391088
Philippines,"Alcohol, Non-Food",2000276.463591208,-1426946.3237559781,-1.0,-12.822147560434264
Estonia,"Alcohol, Non-Food",20803.362613606805,-17185.170964442794,-1.0,-12.930066951606438
Australia,Rape and Mustardseed,1237905.1874604975,-331243.6164695085,-0.3653442773663125,-12.967479458608105
Côte d'Ivoire,"Alcohol, Non-Food",366892.3813428055,-344106.56087484426,-1.0,-12.996151417605112
Costa Rica,Beer,153187.7042888456,-67146.20425745018,-0.7803932315562772,-13.152102380547612
Cabo Verde,Barley and products,9106.871426412356,-7670.076960554076,-1.0,-13.225798429394562
Brunei Darussalam,Sunflowerseed Cake,5901.459750063109,-5833.793684447601,-1.0,-13.261847050186297
Eswatini,Rape and Mustard Cake,15776.553132640369,-15755.795068855687,-1.0,-13.418071769099614
Trinidad and Tobago,Rape and Mustardseed,20373.47266382564,-20373.47266382564,-1.0,-13.457607942285248
Congo,Sugar (Raw Equivalent),148085.42138706468,-76186.15526169188,-1.0,-13.5194785540139
Mali,Sunflowerseed Oil,288714.2993401386,-288714.2993401386,-1.0,-13.822824079025802
Democratic Republic of the Congo,Soyabean Oil,1271262.9188193877,-1271262.9188193877,-1.0,-13.91914788657625
Saint Kitts and Nevis,Cotton lint,666.2220261843488,-665.2220261843488,-1.0,-13.951511633236485
Paraguay,"Beverages, Alcoholic",120513.98881959324,-92723.92580261151,-1.0,-14.106705559271976
Canada,Sugar (Raw Equivalent),1940261.4935277991,-539734.9433774156,-0.38538001533741784,-14.294497247048422
Saint Kitts and Nevis,"Oilcrops Oil, Other",1573.7478202266382,-683.2510806401614,-0.7672696038813631,-14.329629845015026
Trinidad and Tobago,Sugar (Raw Equivalent),94505.15061782527,-21736.355355417123,-0.2987043454139191,-14.357854122080141
Djibouti,Beer,16388.318519688444,-15608.539432023459,-1.0,-14.421052301323293
Azerbaijan,Maize and products,476163.2677766525,-148455.6806859154,-0.4530126446074938,-14.450311585846206
Germany,Millet and products,1238572.74314757,-1214595.9506961675,-1.0,-14.586647728895061
Bahamas,"Sweeteners, Other",18080.914278776603,-5978.560060551126,-0.49399975845589994,-14.73353737022154
Sao Tome and Principe,Sunflowerseed Cake,3202.785230773646,-3202.785230773646,-1.0,-14.812485458342104
Netherlands,"Alcohol, Non-Food",271689.76337179914,-258270.00487217828,-1.0,-14.841161583175483
Eswatini,Rape and Mustardseed,17568.735686181153,-17568.735686181153,-1.0,-14.962022246373474
Bahamas,Maize and products,11318.497997387542,-6137.111956329998,-1.0,-15.12427197151651
Romania,"Alcohol, Non-Food",411034.4460605759,-295103.66360555904,-1.0,-15.141495731626813
Viet Nam,Millet and products,1463629.6598062478,-1459638.241038411,-1.0,-15.172387695474487
Antigua and Barbuda,Sugar (Raw Equivalent),3385.565498828514,-1403.2134454351462,-0.7078527969000972,-15.190073778485406
Democratic Republic of the Congo,Sunflowerseed Oil,1418733.5341200284,-1417100.97771039,-1.0,-15.51593913970292
Georgia,Sesame seed,58939.01919287614,-58939.01919287614,-1.0,-15.637080819073029
Burundi,Sunflower seed,189238.12262418243,-189238.12262418243,-1.0,-15.699331313697341
Belize,"Pulses, Other and products",6161.974677269416,-6161.974677269416,-1.0,-15.70225896670816
Togo,Sesame seed,134474.2608807256,-131727.7503991003,-1.0,-15.790460782828525
Estonia,"Pulses, Other and products",61036.25924460791,-21262.127069814043,-0.5345717406573243,-15.997555515455016
Syrian Arab Republic,"Alcohol, Non-Food",342771.11685518216,-339794.8581227209,-1.0,-16.58665161069519
Yemen,Sesame seed,556923.8317313773,-532190.6883405057,-1.0,-16.66891778275791
Suriname,Rape and Mustard Oil,10264.901396652758,-10264.901396652758,-1.0,-17.00035838830874
Austria,"Beverages, Fermented",173106.63811863866,-154404.2109335731,-1.0,-17.34663208522324
Congo,"Alcohol, Non-Food",101084.564217375,-98286.4795179618,-1.0,-17.441252251519675
Chad,Soyabean Cake,287175.92475286894,-287175.92475286894,-1.0,-17.53298010571765
Brunei Darussalam,Sunflowerseed Oil,7713.959267778913,-7713.959267778913,-1.0,-17.5359900425306
Brazil,"Alcohol, Non-Food",29311507.344573893,-3777562.8153038323,-0.14794278302647434,-17.771335687628028
Colombia,Millet and products,934150.240474418,-934150.240474418,-1.0,-18.455256608001918
Pakistan,Sunflowerseed Cake,4221657.799463492,-4165375.078160553,-1.0,-18.50349677117759
French Polynesia,Sugar (Raw Equivalent),13167.561265712273,-5580.237745530437,-0.7354685391610534,-18.554900032354766
Cabo Verde,Sugar (Raw Equivalent),28764.44657857806,-10933.142164828241,-0.6131431504471223,-18.85242289165859
Guyana,"Alcohol, Non-Food",15986.641503323935,-15033.09789143953,-1.0,-18.984971612316002
Central African Republic,Sunflowerseed Oil,101068.81347463328,-101068.81347463328,-1.0,-19.170772957992483
Suriname,Beans,12583.03622211741,-11581.85910590186,-1.0,-19.181456109011783
Djibouti,"Alcohol, Non-Food",22040.941080726818,-21046.89186074094,-1.0,-19.445658552863915
Sao Tome and Principe,Sunflowerseed Oil,4310.522044375011,-4310.522044375011,-1.0,-19.93563117710044
Belize,"Alcohol, Non-Food",7987.886754432277,-7987.886754432277,-1.0,-20.355141490197582
Malawi,"Alcohol, Non-Food",389269.1648489544,-389269.1648489544,-1.0,-20.35832682032944
Paraguay,"Alcohol, Non-Food",543774.906314708,-133952.24902594992,-0.32685418105511954,-20.37904370047856
Burundi,Sunflowerseed Oil,248948.29219129056,-248100.06528331578,-1.0,-20.58256058462386
French Polynesia,Millet and products,6204.5129268465025,-6204.5129268465025,-1.0,-20.630683199707732
United Kingdom,"Alcohol, Non-Food",1842489.513996845,-1397408.5194929743,-1.0,-20.872054005998077
Botswana,Sesame seed,52692.8139368622,-52692.8139368622,-1.0,-20.88050637451985
Namibia,"Alcohol, Non-Food",51570.85041036221,-51570.85041036221,-1.0,-20.903624171585328
Azerbaijan,Millet and products,224665.9846561516,-220665.9846561516,-1.0,-21.47908534012382
Afghanistan,Sunflowerseed Cake,830508.7052240416,-825885.1635830678,-1.0,-21.548937581843997
Grenada,Soyabean Oil,2714.8007722395587,-2714.8007722395587,-1.0,-22.04305631126884
Saint Lucia,"Beverages, Alcoholic",4967.610587071129,-3972.850991223662,-1.0,-22.204373923964976
Suriname,Oats,13414.441748559018,-13414.441748559018,-1.0,-22.216513193098795
Peru,"Alcohol, Non-Food",963950.1181066688,-737378.9327713822,-1.0,-22.283852251704428
Ethiopia,Sunflowerseed Oil,2604411.524632298,-2592764.8563429033,-1.0,-22.42132157826264
Mauritius,"Beverages, Alcoholic",31210.924360481516,-29230.772839848945,-1.0,-22.537913921669865
Chile,Sesame seed,437430.9699876749,-436604.1097522563,-1.0,-22.731879111706107
Madagascar,Sunflowerseed Cake,642787.1590331862,-642787.1590331862,-1.0,-23.05621215500534
Côte d'Ivoire,Sunflowerseed Cake,610728.5502713874,-610728.5502713874,-1.0,-23.06588021513555
Fiji,"Alcohol, Non-Food",21553.997635978987,-21553.997635978987,-1.0,-23.476973018991565
Guinea-Bissau,Sorghum and products,67822.07333705282,-46822.07333705274,-1.0,-23.489691901859747
Nigeria,Sunflowerseed Cake,4987581.941914278,-4987581.941914278,-1.0,-24.23737739661156
Zambia,"Alcohol, Non-Food",457412.6369808494,-452350.87383009377,-1.0,-24.24834426128776
Guyana,"Beverages, Alcoholic",26330.84464996272,-19330.84464996272,-1.0,-24.412502304705637
South Africa,Millet and products,1446342.165278526,-1432871.0504075098,-1.0,-24.50770611647
Ghana,Millet and products,1014302.8401716766,-781302.8401716785,-1.0,-24.53128215882029
Grenada,Sugar (Raw Equivalent),7966.435264025026,-3027.78637870301,-0.6130799028256062,-24.584369625467975
Democratic People's Republic of Korea,Sunflowerseed Oil,636020.0720358604,-636020.0720358604,-1.0,-24.639303106118494
Panama,"Beverages, Fermented",106013.57773109064,-106013.57773109064,-1.0,-24.853489330214064
Cabo Verde,Rape and Mustardseed,14461.45615128635,-14461.45615128635,-1.0,-24.936425675528636
Uruguay,Sugar (Raw Equivalent),219862.76112697483,-86312.0412126797,-0.646286603831635,-25.176551449018966
Uruguay,Rape and Mustard Cake,114333.09196155264,-86540.64176165477,-1.0,-25.243232452059583
Timor-Leste,Sugar (Raw Equivalent),53377.96469189167,-32666.288202251406,-1.0,-25.327533934573108
Ethiopia,Sunflower seed,2997019.0144320414,-2993019.0144320414,-1.0,-25.88257922744703
Central African Republic,Sorghum and products,168434.34422281728,-136589.05833975796,-1.0,-25.90826720880321
Finland,"Oilcrops Oil, Other",172322.29360897426,-143794.99392722218,-1.0,-26.025230498219923
Malta,Sugar (Raw Equivalent),41936.06106526147,-13402.702765229096,-0.46972048029880487,-26.30069518976657
Puerto Rico,Soyabeans,86336.32393805917,-86336.32393805917,-1.0,-26.320300644060598
Italy,"Alcohol, Non-Food",1924337.9208035923,-1619080.3169186453,-1.0,-27.147603721901827
Suriname,Rape and Mustard Cake,16530.721774952115,-16530.721774952115,-1.0,-27.377583449875566
Gambia,Sunflowerseed Cake,70279.13185649703,-70279.13185649703,-1.0,-27.657527208840534
Pakistan,Sunflowerseed Oil,6290564.0194048295,-6234515.537142372,-1.0,-27.69506609770038
Sri Lanka,"Alcohol, Non-Food",608016.295947983,-600542.0838959868,-1.0,-27.696241161505263
Brunei Darussalam,Sugar (Raw Equivalent),12210.478690884956,-12210.478690884956,-1.0,-27.757838135376005
Mozambique,"Alcohol, Non-Food",860791.7519066151,-853620.3126672843,-1.0,-27.786439364091226
Oman,"Beverages, Fermented",128114.7951024918,-128114.7951024918,-1.0,-27.916975025907227
Canada,Beans,1563925.8057373683,-1054097.5721182716,-1.0,-27.91702673256183
Singapore,"Alcohol, Non-Food",167893.64967578964,-166291.5593825121,-1.0,-28.21600462856098
Qatar,Sugar (Raw Equivalent),80206.34672868603,-80206.34672868603,-1.0,-28.355191993539634
Uruguay,"Beverages, Alcoholic",106676.32847887214,-97927.9343442825,-1.0,-28.5648171758541
Slovenia,"Alcohol, Non-Food",64131.61160301727,-60453.29284618205,-1.0,-28.566207070888556
Lebanon,"Beverages, Fermented",165374.61608833473,-163374.61608833473,-1.0,-28.689785742918325
Kuwait,"Alcohol, Non-Food",143648.5722194134,-129977.5830425202,-1.0,-29.08842482568445
Saint Kitts and Nevis,Sesame seed,1389.114915511736,-1389.114915511736,-1.0,-29.13351052854881
India,Sorghum and products,45615986.35577913,-40723986.35577913,-1.0,-29.298540408358182
Latvia,Rye and products,184777.3763323254,-56112.90792406359,-0.43611813438666847,-29.420938235518683
Fiji,"Beverages, Alcoholic",28978.844767611336,-27178.710261423148,-1.0,-29.60350364116754
Iceland,Sesame seed,10789.781493787905,-10789.781493787905,-1.0,-29.614594866849387
Costa Rica,Rape and Mustardseed,151230.0225833215,-151230.0225833215,-1.0,-29.621819461338855
New Caledonia,Sunflower seed,8464.228037313456,-8464.228037313456,-1.0,-29.634681296809582
Kazakhstan,"Alcohol, Non-Food",573966.518731752,-571969.4694999321,-1.0,-30.325419699433183
Lithuania,"Alcohol, Non-Food",124370.01073762556,-86448.33972109931,-1.0,-30.48356420222833
Benin,Sunflowerseed Cake,380060.480219876,-380060.480219876,-1.0,-30.4857622638041
Suriname,Wheat and products,43141.71496552613,-18582.65265312547,-0.7566515535791647,-30.775917147299992
Eswatini,Wheat and products,104817.5554652072,-36156.9950899714,-0.5266050101014375,-30.792299147836953
Albania,Sugar (Raw Equivalent),141372.5870542688,-90934.69070221276,-1.0,-31.66106363646936
Iraq,Millet and products,1404695.243101108,-1382521.3646393977,-1.0,-32.883547223871076
Kuwait,Sugar (Raw Equivalent),238497.07303080603,-147165.05472673412,-1.0,-32.93490716769172
Benin,Sunflowerseed Oil,411746.79599751584,-411746.79599751584,-1.0,-33.02741429048708
Democratic Republic of the Congo,Millet and products,3061503.575188369,-3024292.460136315,-1.0,-33.11319270130896
Trinidad and Tobago,"Alcohol, Non-Food",54642.914842278275,-50634.98365577399,-1.0,-33.44671620039236
New Caledonia,Soyabean Oil,9554.19774158259,-9554.19774158259,-1.0,-33.4508479533315
Bahamas,"Alcohol, Non-Food",13808.2175135283,-13808.2175135283,-1.0,-34.0289110908359
Kiribati,"Sweeteners, Other",4428.68654542914,-4428.68654542914,-1.0,-35.357081061419336
Democratic Republic of the Congo,Sunflower seed,3271461.200859465,-3271461.200859465,-1.0,-35.81946077861542
Sierra Leone,"Alcohol, Non-Food",299839.2094337972,-292722.87355338,-1.0,-35.96011767675498
Cabo Verde,Beer,38949.53155031181,-21010.47538426653,-1.0,-36.229142649696655
Namibia,"Beverages, Fermented",98749.67017938005,-90318.95433735281,-1.0,-36.60970222548904
Eswatini,Sugar (Raw Equivalent),716071.9541637531,-43011.59689477482,-0.06390451677959375,-36.62986802731921
Costa Rica,"Alcohol, Non-Food",214158.7050570111,-188344.2728827892,-1.0,-36.89148459154179
Belize,Rape and Mustardseed,14538.401553566684,-14538.401553566684,-1.0,-37.047498263536774
Central African Republic,Soyabean Oil,199580.1820305692,-199580.1820305692,-1.0,-37.85644874106637
Burundi,"Alcohol, Non-Food",467773.664712943,-465762.4654845179,-1.0,-38.63999049307605
Nigeria,Beer,9858102.918781271,-7963917.097165106,-1.0,-38.70101112869805
Sri Lanka,Millet and products,851919.136262937,-849810.6450614867,-1.0,-39.19219185197651
Ukraine,Rape and Mustardseed,4334391.498104579,-1751472.1849963274,-0.6780979088691039,-39.724306102340634
Democratic People's Republic of Korea,"Alcohol, Non-Food",1039338.1287210633,-1038350.0804391969,-1.0,-40.22549521166903
Bahamas,Millet and products,17307.52396156175,-17307.52396156175,-1.0,-42.6525866581606
Spain,"Alcohol, Non-Food",2468364.0922751785,-2022238.8391840907,-1.0,-42.726406182099616
Malta,"Alcohol, Non-Food",21790.898492906745,-21790.898492906745,-1.0,-42.7612093778525
Bolivia (Plurinational State of),"Beverages, Alcoholic",516374.8098319073,-510627.4431070492,-1.0,-43.04607563352555
Israel,Sesame seed,447673.3604011046,-387240.4982295193,-1.0,-44.58422742641658
Democratic People's Republic of Korea,Sunflowerseed Cake,1204677.027981434,-1204677.027981434,-1.0,-46.6689712203595
"China, Macao SAR",Sunflowerseed Cake,31348.20471728312,-31348.20471728312,-1.0,-46.787038453063445
Chad,Soyabean Oil,774665.2366673033,-774665.2366673033,-1.0,-47.29571322793553
Madagascar,Sunflowerseed Oil,1328835.1485895533,-1323970.3236195426,-1.0,-47.48965538486629
"China, Macao SAR",Sesame seed,32226.38496891015,-32226.38496891015,-1.0,-48.097718078009954
Nigeria,Sunflower seed,10040634.8013053,-10033759.58595595,-1.0,-48.759503226997424
Suriname,"Pulses, Other and products",29540.13489885755,-29468.13489885755,-1.0,-48.804059090033284
Kazakhstan,Millet and products,969969.3576837558,-929043.1613600584,-1.0,-49.2572161443581
Eswatini,"Beverages, Fermented",126676.1542451396,-58047.16274275107,-0.8458110992455838,-49.43457263000614
Lao People's Democratic Republic,Sunflowerseed Cake,360808.16331239126,-359186.6735184317,-1.0,-49.436254871851396
Liberia,Sunflowerseed Cake,250797.3537035135,-250797.3537035135,-1.0,-49.818799823747945
Solomon Islands,"Alcohol, Non-Food",34050.27481352217,-34050.27481352217,-1.0,-49.8615088564193
Morocco,"Alcohol, Non-Food",1831471.3951663135,-1819928.0534091636,-1.0,-49.87628830569289
Panama,Beer,461048.4704349748,-212782.1003602773,-0.8570717826029204,-49.88396556504259
Yemen,Sunflowerseed Cake,1602884.9516869,-1602867.9613308636,-1.0,-50.20394916595425
Benin,"Alcohol, Non-Food",643788.1057449715,-638668.9918936265,-1.0,-51.22950705337316
Eswatini,"Beverages, Alcoholic",66912.88210378331,-60531.62201962525,-1.0,-51.550407009598906
Namibia,Sugar (Raw Equivalent),226213.50361548824,-127990.14691867732,-1.0,-51.87926721325573
Estonia,Rape and Mustardseed,276573.43665701133,-69542.93923654861,-0.33590673887679623,-52.32388215401307
El Salvador,Sunflowerseed Cake,328734.5057804756,-328734.5057804756,-1.0,-52.338574779383606
Algeria,Sugar (Raw Equivalent),4275491.132246257,-2267147.461718653,-1.0,-52.61303162349595
Kiribati,"Oilcrops Oil, Other",6642.389851320224,-6642.389851320224,-1.0,-53.03051232132771
Ghana,Sugar cane,1850037.6085944108,-1696037.6085944106,-1.0,-53.252048999665824
Portugal,"Alcohol, Non-Food",578570.9884203026,-549934.0293113227,-1.0,-53.3999536540896
Thailand,Sunflowerseed Cake,3889784.6175005017,-3840482.091539397,-1.0,-53.79627073826697
Ethiopia,"Alcohol, Non-Food",6326086.800686538,-6320391.721499897,-1.0,-54.65653198039039
Mauritius,"Oilcrops Oil, Other",75550.47280446807,-70945.06618967661,-1.0,-54.701044126015155
Zambia,Sunflowerseed Oil,1043015.4262571305,-1029932.457542948,-1.0,-55.20970167453687
Guinea-Bissau,Sunflowerseed Oil,116253.30072720362,-116253.30072720362,-1.0,-58.32194138432723
Norway,"Oilcrops Oil, Other",355459.61379226565,-313160.6009183655,-1.0,-58.33890204339745
Brunei Darussalam,Sunflower seed,25709.444370878464,-25709.444370878464,-1.0,-58.4447680933283
Canada,Millet and products,2236490.195463377,-2226490.6935181287,-1.0,-58.96702720397843
Afghanistan,Millet and products,2270963.548227065,-2264966.0769910454,-1.0,-59.09733552583067
Malaysia,Millet and products,1960352.740836478,-1952350.0873535918,-1.0,-59.15560240218342
Jamaica,"Beverages, Alcoholic",192081.1175318549,-167695.69839012052,-1.0,-59.58333883114904
Nigeria,Millet and products,14328671.31838371,-12328671.318383714,-1.0,-59.91172937556971
Niger,Sunflowerseed Oil,1456284.3422584475,-1456284.3422584475,-1.0,-60.979115894161914
Democratic People's Republic of Korea,Sunflower seed,1582722.9101027693,-1582722.9101027693,-1.0,-61.31440064492384
Antigua and Barbuda,"Oilcrops Oil, Other",5704.307712437951,-5704.307712437951,-1.0,-61.75030269913454
Guyana,Sunflowerseed Oil,49674.01184881285,-49081.49868625552,-1.0,-61.98395473624223
Niger,Sunflowerseed Cake,1492540.221875017,-1492540.221875017,-1.0,-62.49726136948503
Saint Kitts and Nevis,"Oilcrops, Other",2981.0138483026976,-2981.0138483026976,-1.0,-62.51995235634105
Malawi,Sunflowerseed Oil,1230052.1546542768,-1221950.7822848952,-1.0,-63.906611749651255
Guinea-Bissau,Millet and products,152251.791282315,-128251.79128231507,-1.0,-64.34134262694386
Switzerland,"Alcohol, Non-Food",660619.6340382195,-570491.0056246151,-1.0,-66.28659494564182
Dominican Republic,Sunflowerseed Cake,726960.4652028492,-726960.4652028492,-1.0,-66.45373487127242
Lao People's Democratic Republic,Sunflowerseed Oil,488744.0020314356,-488744.0020314356,-1.0,-67.26773244351686
Zimbabwe,Sunflowerseed Cake,1055630.452492715,-1049386.7637991533,-1.0,-67.67955293261468
Samoa,Sorghum and products,14545.730905245651,-14545.730905245651,-1.0,-68.2709057361841
Indonesia,Sunflowerseed Cake,18726717.01993586,-18718042.21251397,-1.0,-69.11468144840433
Malawi,Sunflowerseed Cake,1343593.261580292,-1330614.778630356,-1.0,-69.58961300165736
