area,item,base
Burundi,"Alcohol, Non-Food",2011.1992284250869
Burundi,Apples and products,0.0
Burundi,Asses,0.0
Burundi,Bananas,1280000.0
Burundi,Barley and products,18068.178399512355
Burundi,Beans,461000.00000000093
Burundi,Beer,251778.06771265404
Burundi,"Beverages, Alcoholic",0.0
Burundi,"Beverages, Fermented",201999.99999999997
Burundi,Bovine Meat,10999.12286988691
Burundi,Buffaloes,0.0
Burundi,"Butter, Ghee",0.0
Burundi,"Camelids, other",0.0
Burundi,Camels,0.0
Burundi,Cassava and products,2447556.6553196968
Burundi,Cattle,63281.81050242135
Burundi,"Cereals, Other",11830.071611131032
Burundi,"Citrus, Other",0.0
Burundi,Cloves,0.0
Burundi,Cocoa Beans and products,0.0
Burundi,Coconut Oil,0.0
Burundi,Coconuts - Incl Copra,0.0
Burundi,Coffee and products,16000.0
Burundi,Copra Cake,0.0
Burundi,Cotton lint,697.1025860176135
Burundi,Cottonseed,1000.0
Burundi,Cottonseed Cake,269.0662396135541
Burundi,Cottonseed Oil,98.0
Burundi,Dates,0.0
Burundi,Eggs,1998.0030177093868
Burundi,"Fats, Animals, Raw",1999.8770090172598
Burundi,"Fish, Seafood",27293.03765859718
Burundi,Fodder crops,0.0
Burundi,"Fruits, Other",129898.99994985746
Burundi,Goats,704968.684142556
Burundi,Grapefruit and products,0.0
Burundi,Grapes and products (excl wine),0.0
Burundi,Grazing,6476757.0
Burundi,Groundnut Cake,61.26790364295763
Burundi,Groundnut Oil,1005.7065973523218
Burundi,Groundnuts,9950.136735325616
Burundi,"Hard Fibres, Other",0.0
Burundi,Hides and skins,4695.789270299921
Burundi,Honey,1000.0
Burundi,Hops,0.0
Burundi,Horses,0.0
Burundi,Jute,0.0
Burundi,Jute-Like Fibres,0.0
Burundi,"Lemons, Limes and products",0.0
Burundi,Maize Germ Oil,0.0
Burundi,Maize and products,280618.6274666287
Burundi,"Meat, Other",999.4188890279177
Burundi,Milk - Excluding Butter,118992.31111821238
Burundi,Millet and products,18851.25997222627
Burundi,Mules,0.0
Burundi,Mutton & Goat Meat,8999.986602564426
Burundi,Nuts and products,0.0
Burundi,Oats,0.0
Burundi,"Offals, Edible",3998.0670909720175
Burundi,"Oil, palm fruit",84510.0
Burundi,"Oilcrops Oil, Other",1905.5004824568273
Burundi,"Oilcrops, Other",0.0
Burundi,"Oilseed Cakes, Other",0.0
Burundi,Olive Oil,0.0
Burundi,Olives (including preserved),0.0
Burundi,Onions,0.0
Burundi,"Oranges, Mandarines",0.0
Burundi,Palm Oil,24964.34482755011
Burundi,Palm kernels,8451.0
Burundi,Palmkernel Cake,209.00400826480902
Burundi,Palmkernel Oil,2961.3393820625956
Burundi,Peas,14000.0
Burundi,Pepper,0.0
Burundi,Pigmeat,9989.581701503334
Burundi,Pigs,142241.8799988758
Burundi,Pimento,0.0
Burundi,Pineapples and products,0.0
Burundi,Plantains,230617.0
Burundi,Potatoes and products,310000.0000000006
Burundi,Poultry Birds,7610963.189060657
Burundi,Poultry Meat,6993.010561982853
Burundi,"Pulses, Other and products",3000.0
Burundi,Rabbits and hares,547519.1152465858
Burundi,Rape and Mustard Cake,15.976807224144984
Burundi,Rape and Mustard Oil,0.0
Burundi,Rape and Mustardseed,0.0
Burundi,Rice and products,168597.86363353478
Burundi,Ricebran Oil,0.0
Burundi,"Rodents, other",0.0
Burundi,"Roots, Other",243552.5637498737
Burundi,Rubber,0.0
Burundi,Rye and products,0.0
Burundi,Seed cotton,1628.0
Burundi,Sesame seed,0.0
Burundi,Sesameseed Cake,0.0
Burundi,Sesameseed Oil,0.0
Burundi,Sheep,72728.86946993561
Burundi,Silk,0.0
Burundi,Sisal,0.0
Burundi,"Soft-Fibres, Other",0.0
Burundi,Sorghum and products,37612.288580584456
Burundi,Soyabean Cake,87.49482935350916
Burundi,Soyabean Oil,0.0
Burundi,Soyabeans,3000.0
Burundi,"Spices, Other",902.878671862807
Burundi,Sugar (Raw Equivalent),55116.46290523898
Burundi,Sugar beet,0.0
Burundi,Sugar cane,196000.0
Burundi,Sugar non-centrifugal,0.0
Burundi,Sunflower seed,0.0
Burundi,Sunflowerseed Cake,16.799604760125906
Burundi,Sunflowerseed Oil,848.2269079747912
Burundi,Sweet potatoes,950000.0
Burundi,"Sweeteners, Other",1898.5238670838808
Burundi,Tea (including mate),16000.0
Burundi,Tobacco,2412.5463178300092
Burundi,Tomatoes and products,2000.9999999779359
Burundi,"Vegetables, Other",484817.9999999694
Burundi,Wheat and products,69599.8032809691
Burundi,Wine,985.7128535743386
Burundi,Wool (Clean Eq.),0.0
Burundi,Yams,3000.0
Cabo Verde,Abaca,0.0
Cabo Verde,"Alcohol, Non-Food",0.0
Cabo Verde,Apples and products,2995.000988589737
Cabo Verde,Asses,0.0
Cabo Verde,Bananas,6000.0
Cabo Verde,Barley and products,1436.7944658582792
Cabo Verde,Beans,3002.5038695094286
Cabo Verde,Beer,17939.05616604528
Cabo Verde,"Beverages, Alcoholic",881.2794101925772
Cabo Verde,"Beverages, Fermented",0.0
Cabo Verde,Bovine Meat,999.456940503821
Cabo Verde,Buffaloes,0.0
Cabo Verde,"Butter, Ghee",0.0
Cabo Verde,"Camelids, other",0.0
Cabo Verde,Camels,0.0
Cabo Verde,Cassava and products,3000.0
Cabo Verde,Cattle,4425.081694279338
Cabo Verde,"Cereals, Other",1430.913770331986
Cabo Verde,"Citrus, Other",0.0
Cabo Verde,Cloves,0.0
Cabo Verde,Cocoa Beans and products,0.0
Cabo Verde,Coconut Oil,0.0
Cabo Verde,Coconuts - Incl Copra,5000.0
Cabo Verde,Coffee and products,1041.990467074343
Cabo Verde,Copra Cake,0.0
Cabo Verde,Cotton lint,0.0
Cabo Verde,Cottonseed,0.0
Cabo Verde,Cottonseed Cake,0.0
Cabo Verde,Cottonseed Oil,0.0
Cabo Verde,Dates,0.0
Cabo Verde,Eggs,2912.312648924747
Cabo Verde,"Fats, Animals, Raw",0.0
Cabo Verde,"Fish, Seafood",19038.09941402117
Cabo Verde,Fodder crops,0.0
Cabo Verde,"Fruits, Other",6995.996172068014
Cabo Verde,Goats,39518.99492253032
Cabo Verde,Grapefruit and products,0.0
Cabo Verde,Grapes and products (excl wine),995.9999934100874
Cabo Verde,Grazing,479818.0
Cabo Verde,Groundnut Cake,0.0
Cabo Verde,Groundnut Oil,0.0
Cabo Verde,Groundnuts,0.0
Cabo Verde,"Hard Fibres, Other",0.0
Cabo Verde,Hides and skins,316.9198562111583
Cabo Verde,Honey,0.0
Cabo Verde,Hops,0.0
Cabo Verde,Horses,14.886349137806642
Cabo Verde,Jute,0.0
Cabo Verde,Jute-Like Fibres,0.0
Cabo Verde,"Lemons, Limes and products",997.9935436145731
Cabo Verde,Maize Germ Oil,0.0
Cabo Verde,Maize and products,41508.27718578244
Cabo Verde,"Meat, Other",0.0
Cabo Verde,Milk - Excluding Butter,24800.28214335508
Cabo Verde,Millet and products,0.0
Cabo Verde,Mules,0.0
Cabo Verde,Mutton & Goat Meat,999.9599645421057
Cabo Verde,Nuts and products,0.0
Cabo Verde,Oats,0.0
Cabo Verde,"Offals, Edible",0.0
Cabo Verde,"Oil, palm fruit",0.0
Cabo Verde,"Oilcrops Oil, Other",1829.09806621162
Cabo Verde,"Oilcrops, Other",71.0
Cabo Verde,"Oilseed Cakes, Other",19.413524152012602
Cabo Verde,Olive Oil,1879.3247972966635
Cabo Verde,Olives (including preserved),0.0
Cabo Verde,Onions,6998.999999999999
Cabo Verde,"Oranges, Mandarines",3992.999758562337
Cabo Verde,Palm Oil,0.0
Cabo Verde,Palm kernels,0.0
Cabo Verde,Palmkernel Cake,24.004908338472045
Cabo Verde,Palmkernel Oil,0.0
Cabo Verde,Peas,0.0
Cabo Verde,Pepper,0.0
Cabo Verde,Pigmeat,3865.1690120729954
Cabo Verde,Pigs,47597.209777507764
Cabo Verde,Pimento,1000.0
Cabo Verde,Pineapples and products,0.0
Cabo Verde,Plantains,0.0
Cabo Verde,Potatoes and products,13977.213328237767
Cabo Verde,Poultry Birds,567584.3445697834
Cabo Verde,Poultry Meat,14508.669695580063
Cabo Verde,"Pulses, Other and products",6890.251026828684
Cabo Verde,Rabbits and hares,0.0
Cabo Verde,Rape and Mustard Cake,225.9615892255185
Cabo Verde,Rape and Mustard Oil,0.0
Cabo Verde,Rape and Mustardseed,0.0
Cabo Verde,Rice and products,40171.42177752128
Cabo Verde,Ricebran Oil,0.0
Cabo Verde,"Rodents, other",0.0
Cabo Verde,"Roots, Other",0.0
Cabo Verde,Rubber,0.0
Cabo Verde,Rye and products,0.0
Cabo Verde,Seed cotton,0.0
Cabo Verde,Sesame seed,0.0
Cabo Verde,Sesameseed Cake,0.0
Cabo Verde,Sesameseed Oil,0.0
Cabo Verde,Sheep,5629.8484819346195
Cabo Verde,Silk,0.0
Cabo Verde,Sisal,0.0
Cabo Verde,"Soft-Fibres, Other",0.0
Cabo Verde,Sorghum and products,0.0
Cabo Verde,Soyabean Cake,2623.9950470777403
Cabo Verde,Soyabean Oil,4690.085344644734
Cabo Verde,Soyabeans,0.0
Cabo Verde,"Spices, Other",0.0
Cabo Verde,Sugar (Raw Equivalent),17831.30441374982
Cabo Verde,Sugar beet,0.0
Cabo Verde,Sugar cane,23000.0
Cabo Verde,Sugar non-centrifugal,0.0
Cabo Verde,Sunflower seed,0.0
Cabo Verde,Sunflowerseed Cake,1057.5401017891722
Cabo Verde,Sunflowerseed Oil,677.7672957447056
Cabo Verde,Sweet potatoes,3000.0
Cabo Verde,"Sweeteners, Other",3344.280680748118
Cabo Verde,Tea (including mate),0.0
Cabo Verde,Tobacco,0.0
Cabo Verde,Tomatoes and products,12919.999999999418
Cabo Verde,"Vegetables, Other",21719.999999806696
Cabo Verde,Wheat and products,29917.164147021318
Cabo Verde,Wine,6934.921386466676
Cabo Verde,Wool (Clean Eq.),1.987275925813218
Cabo Verde,Yams,0.0
Cambodia,Abaca,0.0
Cambodia,"Alcohol, Non-Food",20129.457507128223
Cambodia,Apples and products,4990.543680036698
Cambodia,Asses,0.0
Cambodia,Bananas,300000.0
Cambodia,Barley and products,0.0
Cambodia,Beans,79941.36785665741
Cambodia,Beer,1017684.6644979259
Cambodia,"Beverages, Alcoholic",25721.264993148245
Cambodia,"Beverages, Fermented",0.0
Cambodia,Bovine Meat,69575.19860177264
Cambodia,Buffaloes,48996.914536851444
Cambodia,"Butter, Ghee",988.0613189899087
Cambodia,"Camelids, other",0.0
Cambodia,Camels,0.0
Cambodia,Cassava and products,7668069.896320054
Cambodia,Cattle,452459.23611393326
Cambodia,"Cereals, Other",0.0
Cambodia,"Citrus, Other",0.0
Cambodia,Cloves,0.0
Cambodia,Cocoa Beans and products,0.0
Cambodia,Coconut Oil,9000.004701867538
Cambodia,Coconuts - Incl Copra,70927.68430786378
Cambodia,Coffee and products,23367.407237750223
Cambodia,Copra Cake,5020.485711217935
Cambodia,Cotton lint,157.42884612254167
Cambodia,Cottonseed,160.0
Cambodia,Cottonseed Cake,0.0
Cambodia,Cottonseed Oil,0.0
Cambodia,Dates,0.0
Cambodia,Eggs,20804.53807025738
Cambodia,"Fats, Animals, Raw",9932.456835848034
Cambodia,"Fish, Seafood",997661.600734924
Cambodia,Fodder crops,0.0
Cambodia,"Fruits, Other",141856.99996569124
Cambodia,Goats,215.94798342339777
Cambodia,Grapefruit and products,3797.994003289762
Cambodia,Grapes and products (excl wine),995.9999896642535
Cambodia,Grazing,11340681.0
Cambodia,Groundnut Cake,1227.641718448186
Cambodia,Groundnut Oil,461.6227958008659
Cambodia,Groundnuts,20931.307636110225
Cambodia,"Hard Fibres, Other",4151.824866704262
Cambodia,Hides and skins,19001.130722811642
Cambodia,Honey,0.0
Cambodia,Hops,0.0
Cambodia,Horses,0.0
Cambodia,Jute,275.99728057360124
Cambodia,Jute-Like Fibres,0.0
Cambodia,"Lemons, Limes and products",3000.0
Cambodia,Maize Germ Oil,0.0
Cambodia,Maize and products,737554.0071109054
Cambodia,"Meat, Other",0.0
Cambodia,Milk - Excluding Butter,57421.16938062581
Cambodia,Millet and products,0.0
Cambodia,Mules,0.0
Cambodia,Mutton & Goat Meat,0.0
Cambodia,Nuts and products,4993.0349642959445
Cambodia,Oats,0.0
Cambodia,"Offals, Edible",18445.00748428847
Cambodia,"Oil, palm fruit",500000.0
Cambodia,"Oilcrops Oil, Other",0.0
Cambodia,"Oilcrops, Other",2000.0
Cambodia,"Oilseed Cakes, Other",35642.0
Cambodia,Olive Oil,0.0
Cambodia,Olives (including preserved),0.0
Cambodia,Onions,1000.0000000000001
Cambodia,"Oranges, Mandarines",88261.99396103635
Cambodia,Palm Oil,134725.57315949054
Cambodia,Palm kernels,21999.999999999996
Cambodia,Palmkernel Cake,27552.037088570378
Cambodia,Palmkernel Oil,7143.190864909246
Cambodia,Peas,0.0
Cambodia,Pepper,3000.0
Cambodia,Pigmeat,91154.96807248541
Cambodia,Pigs,1928524.8431775179
Cambodia,Pimento,13000.0
Cambodia,Pineapples and products,24918.62596895553
Cambodia,Plantains,0.0
Cambodia,Potatoes and products,2989.097752461431
Cambodia,Poultry Birds,21468165.475213174
Cambodia,Poultry Meat,42913.92981432233
Cambodia,"Pulses, Other and products",799.5325108858735
Cambodia,Rabbits and hares,0.0
Cambodia,Rape and Mustard Cake,3776.3593999539776
Cambodia,Rape and Mustard Oil,0.0
Cambodia,Rape and Mustardseed,0.0
Cambodia,Rice and products,11237941.11411872
Cambodia,Ricebran Oil,7000.0
Cambodia,"Rodents, other",0.0
Cambodia,"Roots, Other",38563.61761524839
Cambodia,Rubber,358700.0
Cambodia,Rye and products,0.0
Cambodia,Seed cotton,238.0
Cambodia,Sesame seed,30000.0
Cambodia,Sesameseed Cake,0.0
Cambodia,Sesameseed Oil,0.0
Cambodia,Sheep,17.830788663882803
Cambodia,Silk,305.0
Cambodia,Sisal,0.0
Cambodia,"Soft-Fibres, Other",0.0
Cambodia,Sorghum and products,0.0
Cambodia,Soyabean Cake,134011.1941976297
Cambodia,Soyabean Oil,27982.503438707798
Cambodia,Soyabeans,123023.25425686996
Cambodia,"Spices, Other",0.0
Cambodia,Sugar (Raw Equivalent),423448.64530425734
Cambodia,Sugar beet,0.0
Cambodia,Sugar cane,2123000.0
Cambodia,Sugar non-centrifugal,0.0
Cambodia,Sunflower seed,0.0
Cambodia,Sunflowerseed Cake,902.5963055732974
Cambodia,Sunflowerseed Oil,1485.9052676468662
Cambodia,Sweet potatoes,44000.0
Cambodia,"Sweeteners, Other",647177.634071279
Cambodia,Tea (including mate),1993.6511706105439
Cambodia,Tobacco,67540.24805565138
Cambodia,Tomatoes and products,0.0
Cambodia,"Vegetables, Other",632278.9999997489
Cambodia,Wheat and products,133594.14274239689
Cambodia,Wine,9840.54826580463
Cambodia,Wool (Clean Eq.),0.0
Cambodia,Yams,0.0
Cameroon,Abaca,0.0
Cameroon,"Alcohol, Non-Food",46221.66113071614
Cameroon,Apples and products,8992.00116347967
Cameroon,Asses,0.0
Cameroon,Bananas,1210000.0
Cameroon,Barley and products,2131.2580989604444
Cameroon,Beans,430999.9999999999
Cameroon,Beer,673935.5737933633
Cameroon,"Beverages, Alcoholic",22884.76967975453
Cameroon,"Beverages, Fermented",1528285.179883861
Cameroon,Bovine Meat,80952.8174060817
Cameroon,Buffaloes,0.0
Cameroon,"Butter, Ghee",0.0
Cameroon,"Camelids, other",0.0
Cameroon,Camels,0.0
Cameroon,Cassava and products,4858562.585294601
Cameroon,Cattle,859914.5007502983
Cameroon,"Cereals, Other",0.0
Cameroon,"Citrus, Other",76.0
Cameroon,Cloves,0.0
Cameroon,Cocoa Beans and products,280000.0
Cameroon,Coconut Oil,1000.0
Cameroon,Coconuts - Incl Copra,4000.0
Cameroon,Coffee and products,36431.46009610714
Cameroon,Copra Cake,328.0
Cameroon,Cotton lint,147015.31640903832
Cameroon,Cottonseed,252000.0
Cameroon,Cottonseed Cake,89624.99999999999
Cameroon,Cottonseed Oil,31999.999999999996
Cameroon,Dates,1000.0
Cameroon,Eggs,16769.30821411072
Cameroon,"Fats, Animals, Raw",5997.441792408392
Cameroon,"Fish, Seafood",470437.10954291094
Cameroon,Fodder crops,0.0
Cameroon,"Fruits, Other",244000.0
Cameroon,Goats,1953110.4323457559
Cameroon,Grapefruit and products,123.0
Cameroon,Grapes and products (excl wine),996.9999976965471
Cameroon,Grazing,29162569.0
Cameroon,Groundnut Cake,32619.399969881622
Cameroon,Groundnut Oil,31306.455394417288
Cameroon,Groundnuts,240818.8876493638
Cameroon,"Hard Fibres, Other",0.0
Cameroon,Hides and skins,17168.947455271995
Cameroon,Honey,5000.0
Cameroon,Hops,0.0
Cameroon,Horses,1722.0235500629026
Cameroon,Jute,102.0
Cameroon,Jute-Like Fibres,0.0
Cameroon,"Lemons, Limes and products",0.0
Cameroon,Maize Germ Oil,0.0
Cameroon,Maize and products,2148201.637177673
Cameroon,"Meat, Other",72929.99774398208
Cameroon,Milk - Excluding Butter,254088.6158519762
Cameroon,Millet and products,98000.00000000007
Cameroon,Mules,0.0
Cameroon,Mutton & Goat Meat,33998.921320959555
Cameroon,Nuts and products,48000.0
Cameroon,Oats,0.0
Cameroon,"Offals, Edible",23659.239295207393
Cameroon,"Oil, palm fruit",2465424.0
Cameroon,"Oilcrops Oil, Other",9953.576005793553
Cameroon,"Oilcrops, Other",49000.0
Cameroon,"Oilseed Cakes, Other",0.0
Cameroon,Olive Oil,0.0
Cameroon,Olives (including preserved),0.0
Cameroon,Onions,312732.0
Cameroon,"Oranges, Mandarines",998.9999692881818
Cameroon,Palm Oil,324878.35144382523
Cameroon,Palm kernels,83000.86656972388
Cameroon,Palmkernel Cake,37049.8482860566
Cameroon,Palmkernel Oil,31999.86896501515
Cameroon,Peas,19623.95960479677
Cameroon,Pepper,96.0
Cameroon,Pigmeat,32756.694220225316
Cameroon,Pigs,975486.5363835441
Cameroon,Pimento,38000.0
Cameroon,Pineapples and products,311815.87882320036
Cameroon,Plantains,4526000.0
Cameroon,Potatoes and products,354924.64520061656
Cameroon,Poultry Birds,103575362.97711216
Cameroon,Poultry Meat,86220.65119022976
Cameroon,"Pulses, Other and products",221000.00000000035
Cameroon,Rabbits and hares,95884.39733467181
Cameroon,Rape and Mustard Cake,0.0
Cameroon,Rape and Mustard Oil,0.0
Cameroon,Rape and Mustardseed,546.9264448429514
Cameroon,Rice and products,1164317.350517479
Cameroon,Ricebran Oil,0.0
Cameroon,"Rodents, other",0.0
Cameroon,"Roots, Other",1859000.0
Cameroon,Rubber,47164.0
Cameroon,Rye and products,0.0
Cameroon,Seed cotton,398792.0
Cameroon,Sesame seed,70000.00000000003
Cameroon,Sesameseed Cake,0.0
Cameroon,Sesameseed Oil,0.0
Cameroon,Sheep,1470891.22470656
Cameroon,Silk,0.0
Cameroon,Sisal,0.0
Cameroon,"Soft-Fibres, Other",0.0
Cameroon,Sorghum and products,1274729.5230770584
Cameroon,Soyabean Cake,58596.113836505996
Cameroon,Soyabean Oil,0.0
Cameroon,Soyabeans,24000.0
Cameroon,"Spices, Other",65000.0
Cameroon,Sugar (Raw Equivalent),266243.6768470882
Cameroon,Sugar beet,0.0
Cameroon,Sugar cane,1249000.0000000002
Cameroon,Sugar non-centrifugal,0.0
Cameroon,Sunflower seed,0.0
Cameroon,Sunflowerseed Cake,0.0
Cameroon,Sunflowerseed Oil,0.0
Cameroon,Sweet potatoes,520000.0
Cameroon,"Sweeteners, Other",26721.24130667502
Cameroon,Tea (including mate),19281.58127836969
Cameroon,Tobacco,7873.646114335745
Cameroon,Tomatoes and products,1298485.9999991374
Cameroon,"Vegetables, Other",1617815.9999999688
Cameroon,Wheat and products,709558.4778202488
Cameroon,Wine,8926.930639670463
Cameroon,Wool (Clean Eq.),0.0
Cameroon,Yams,707999.9999999995
Canada,Abaca,0.0
Canada,"Alcohol, Non-Food",2675439.720430143
Canada,Apples and products,721168.1960026127
Canada,Asses,13.103639062733212
Canada,Bananas,580001.9680543563
Canada,Barley and products,11135747.795338325
Canada,Beans,509828.23361909663
Canada,Beer,2518624.1714904355
Canada,"Beverages, Alcoholic",135547.59396871383
Canada,"Beverages, Fermented",264094.5257293734
Canada,Bovine Meat,1546454.4511586837
Canada,Buffaloes,25734.0
Canada,"Butter, Ghee",140048.49893383234
Canada,"Camelids, other",108.99999611731342
Canada,Camels,10.0
Canada,Cassava and products,23757.232970099674
Canada,Cattle,4163221.9723257567
Canada,"Cereals, Other",474330.363281225
Canada,"Citrus, Other",13201.731745843554
Canada,Cloves,0.0
Canada,Cocoa Beans and products,127534.10117531949
Canada,Coconut Oil,19175.792825363165
Canada,Coconuts - Incl Copra,17057.147895452756
Canada,Coffee and products,290628.6595443304
Canada,Copra Cake,0.0
Canada,Cotton lint,0.0
Canada,Cottonseed,6314.698347836695
Canada,Cottonseed Cake,1634.273090369275
Canada,Cottonseed Oil,5124.71130726288
Canada,Dates,15003.0
Canada,Eggs,617226.2352018312
Canada,"Fats, Animals, Raw",259070.74471771705
Canada,"Fish, Seafood",1335710.5367532286
Canada,Fodder crops,12476734.326585505
Canada,"Fruits, Other",1134180.9219766594
Canada,Goats,13.000130048752679
Canada,Grapefruit and products,42982.81728938226
Canada,Grapes and products (excl wine),405572.0747369682
Canada,Grazing,177287618.0
Canada,Groundnut Cake,0.0
Canada,Groundnut Oil,4024.694615037726
Canada,Groundnuts,126367.51570730959
Canada,"Hard Fibres, Other",47357.47599410113
Canada,Hides and skins,114110.99841396502
Canada,Honey,43022.64156628207
Canada,Hops,2973.5891991650133
Canada,Horses,115485.34278336237
Canada,Jute,0.0
Canada,Jute-Like Fibres,0.0
Canada,"Lemons, Limes and products",111995.51206102472
Canada,Maize Germ Oil,74321.30051536958
Canada,Maize and products,15909312.502223892
Canada,"Meat, Other",23641.16470633186
Canada,Milk - Excluding Butter,9756388.618887726
Canada,Millet and products,9999.501945248547
Canada,Mules,2402.712893168489
Canada,Mutton & Goat Meat,39948.71752074118
Canada,Nuts and products,119784.94317951734
Canada,Oats,4579190.191036171
Canada,"Offals, Edible",175564.67555611947
Canada,"Oil, palm fruit",0.0
Canada,"Oilcrops Oil, Other",258753.50956416066
Canada,"Oilcrops, Other",174511.14918857973
Canada,"Oilseed Cakes, Other",26271.974145821932
Canada,Olive Oil,57623.47617491734
Canada,Olives (including preserved),30997.227599548212
Canada,Onions,398827.0
Canada,"Oranges, Mandarines",598997.9492455631
Canada,Palm Oil,101251.33688991361
Canada,Palm kernels,373.72183312683075
Canada,Palmkernel Cake,0.0
Canada,Palmkernel Oil,14804.722081053875
Canada,Peas,4551816.543649365
Canada,Pepper,6998.93317566871
Canada,Pigmeat,2187852.335905906
Canada,Pigs,25259496.6401052
