area,item,combined_shocks
Morocco,Abaca,0.0
Morocco,"Alcohol, Non-Food",14098.371931635276
Morocco,Apples and products,806886.9592088319
Morocco,Asses,6.0
Morocco,Bananas,361648.309357259
Morocco,Barley and products,1862180.4616238116
Morocco,Beans,10367.104876156625
Morocco,Beer,84659.12129131332
Morocco,"Beverages, Alcoholic",7018.538359358018
Morocco,"Beverages, Fermented",0.0
Morocco,Bovine Meat,285012.9912514587
Morocco,Buffaloes,0.0
Morocco,"Butter, Ghee",52996.44541770084
Morocco,"Camelids, other",0.0
Morocco,Camels,15790.999999999998
Morocco,Cassava and products,0.0
Morocco,Cattle,1271952.9999999998
Morocco,"Cereals, Other",8611.78697152363
Morocco,"Citrus, Other",18000.0
Morocco,Cloves,0.0
Morocco,Cocoa Beans and products,1012.864652302005
Morocco,Coconut Oil,0.0
Morocco,Coconuts - Incl Copra,4011.8310281092945
Morocco,Coffee and products,39140.48699371109
Morocco,Copra Cake,15.999999999999995
Morocco,Cotton lint,6714.0
Morocco,Cottonseed,9267.672139258999
Morocco,Cottonseed Cake,3940.3977704585764
Morocco,Cottonseed Oil,1000.0000000000001
Morocco,Dates,214069.8212688617
Morocco,Eggs,414999.99999999994
Morocco,"Fats, Animals, Raw",32028.396990878602
Morocco,"Fish, Seafood",1587871.3401714475
Morocco,Fodder crops,2818735.1601711246
Morocco,"Fruits, Other",993398.0610360302
Morocco,Goats,2314761.0
Morocco,Grapefruit and products,2000.0
Morocco,Grapes and products (excl wine),445768.15709525225
Morocco,Grazing,20619086.0
Morocco,Groundnut Cake,14301.999999999996
Morocco,Groundnut Oil,14000.0
Morocco,Groundnuts,43156.39857722134
Morocco,"Hard Fibres, Other",23745.0
Morocco,Hides and skins,76122.0
Morocco,Honey,12018.518560706982
Morocco,Hops,0.0
Morocco,Horses,17741.194860508913
Morocco,Jute,0.0
Morocco,Jute-Like Fibres,0.0
Morocco,"Lemons, Limes and products",35000.0
Morocco,Maize Germ Oil,2024.0
Morocco,Maize and products,2727346.744616547
Morocco,"Meat, Other",78726.86872645203
Morocco,Milk - Excluding Butter,2750998.2225854686
Morocco,Millet and products,10458.384280082384
Morocco,Mules,2.0
Morocco,Mutton & Goat Meat,210000.00000000003
Morocco,Nuts and products,196565.10908130225
Morocco,Oats,34031.76642980938
Morocco,"Offals, Edible",108999.99999999999
Morocco,"Oil, palm fruit",0.0
Morocco,"Oilcrops Oil, Other",37126.75386771612
Morocco,"Oilcrops, Other",3030.2564024094117
Morocco,"Oilseed Cakes, Other",2274.9019780219787
Morocco,Olive Oil,187784.52134769177
Morocco,Olives (including preserved),1456000.0
Morocco,Onions,829000.0
Morocco,"Oranges, Mandarines",1737662.4620996397
Morocco,Palm Oil,43457.4493085609
Morocco,Palm kernels,253.12937213535432
Morocco,Palmkernel Cake,0.0
Morocco,Palmkernel Oil,6018.784439248185
Morocco,Peas,35477.013104405116
Morocco,Pepper,8064.280831161388
Morocco,Pigmeat,1000.0000000000001
Morocco,Pigs,12582.0
Morocco,Pimento,27897.66110657384
Morocco,Pineapples and products,8070.04336510055
Morocco,Plantains,0.0
Morocco,Potatoes and products,1778918.0998920891
Morocco,Poultry Birds,721982789.4943362
Morocco,Poultry Meat,886992.3591598145
Morocco,"Pulses, Other and products",326652.23464769096
Morocco,Rabbits and hares,0.0
Morocco,Rape and Mustard Cake,92161.99999999997
Morocco,Rape and Mustard Oil,4040.001211513696
Morocco,Rape and Mustardseed,5243.165168934867
Morocco,Rice and products,132406.1575883459
Morocco,Ricebran Oil,0.0
Morocco,"Rodents, other",0.0
Morocco,"Roots, Other",139.0
Morocco,Rubber,0.0
Morocco,Rye and products,2000.0
Morocco,Seed cotton,220.0
Morocco,Sesame seed,14228.30593078294
Morocco,Sesameseed Cake,0.0
Morocco,Sesameseed Oil,0.0
Morocco,Sheep,12772255.000000004
Morocco,Silk,0.0
Morocco,Sisal,1698.0
Morocco,"Soft-Fibres, Other",0.0
Morocco,Sorghum and products,5869.134955370461
Morocco,Soyabean Cake,649362.0502230137
Morocco,Soyabean Oil,594714.0502814042
Morocco,Soyabeans,94758.40707456872
Morocco,"Spices, Other",54543.56529268731
Morocco,Sugar (Raw Equivalent),1709354.0110232774
Morocco,Sugar beet,3632000.0
Morocco,Sugar cane,792914.303665814
Morocco,Sugar non-centrifugal,0.0
Morocco,Sunflower seed,69029.32561855357
Morocco,Sunflowerseed Cake,349440.9999999999
Morocco,Sunflowerseed Oil,76937.70455246473
Morocco,Sweet potatoes,7000.0
Morocco,"Sweeteners, Other",59754.03935320358
Morocco,Tea (including mate),70080.9537394421
Morocco,Tobacco,14045.0
Morocco,Tomatoes and products,1418388.1754674246
Morocco,"Vegetables, Other",2997778.368585582
Morocco,Wheat and products,13083201.95590945
Morocco,Wine,61005.532874815646
Morocco,Wool (Clean Eq.),61577.0
Morocco,Yams,0.0
Mozambique,Abaca,0.0
Mozambique,"Alcohol, Non-Food",7004.847472598853
Mozambique,Apples and products,7107.985655699095
Mozambique,Asses,0.0
Mozambique,Bananas,775000.0
Mozambique,Barley and products,72701.96823258649
Mozambique,Beans,393000.0
Mozambique,Beer,398043.2851251865
Mozambique,"Beverages, Alcoholic",12290.142857142859
Mozambique,"Beverages, Fermented",16083.614469216383
Mozambique,Bovine Meat,16999.54640448914
Mozambique,Buffaloes,151.0
Mozambique,"Butter, Ghee",0.0
Mozambique,"Camelids, other",0.0
Mozambique,Camels,0.0
Mozambique,Cassava and products,5405637.038506632
Mozambique,Cattle,107028.0
Mozambique,"Cereals, Other",0.0
Mozambique,"Citrus, Other",0.0
Mozambique,Cloves,0.0
Mozambique,Cocoa Beans and products,0.0
Mozambique,Coconut Oil,28044.99999999999
Mozambique,Coconuts - Incl Copra,252790.782462642
Mozambique,Coffee and products,3001.625128654492
Mozambique,Copra Cake,10772.581171758338
Mozambique,Cotton lint,22925.999999999993
Mozambique,Cottonseed,40001.99999999999
Mozambique,Cottonseed Cake,7191.000000000001
Mozambique,Cottonseed Oil,5000.0
Mozambique,Dates,0.0
Mozambique,Eggs,48918.81633354824
Mozambique,"Fats, Animals, Raw",9685.484090158514
Mozambique,"Fish, Seafood",441308.9051116123
Mozambique,Fodder crops,0.0
Mozambique,"Fruits, Other",229646.25657450975
Mozambique,Goats,177111.0102229257
Mozambique,Grapefruit and products,9000.0
Mozambique,Grapes and products (excl wine),2006.656745642224
Mozambique,Grazing,43289930.0
Mozambique,Groundnut Cake,16687.999999999996
Mozambique,Groundnut Oil,14999.999999999996
Mozambique,Groundnuts,158327.28032474557
Mozambique,"Hard Fibres, Other",0.0
Mozambique,Hides and skins,3749.000000000001
Mozambique,Honey,1000.0
Mozambique,Hops,0.0
Mozambique,Horses,8.0
Mozambique,Jute,0.0
Mozambique,Jute-Like Fibres,3736.0
Mozambique,"Lemons, Limes and products",4000.0
Mozambique,Maize Germ Oil,29000.0
Mozambique,Maize and products,2054083.72911342
Mozambique,"Meat, Other",0.0
Mozambique,Milk - Excluding Butter,570947.1230995479
Mozambique,Millet and products,22000.000000000004
Mozambique,Mules,299.99999999999994
Mozambique,Mutton & Goat Meat,2000.0000000000005
Mozambique,Nuts and products,131000.0
Mozambique,Oats,1000.1171697328813
Mozambique,"Offals, Edible",9407.0
Mozambique,"Oil, palm fruit",0.0
Mozambique,"Oilcrops Oil, Other",50027.23525807188
Mozambique,"Oilcrops, Other",105579.09371237099
Mozambique,"Oilseed Cakes, Other",49507.0
Mozambique,Olive Oil,1048.5035189053915
Mozambique,Olives (including preserved),0.0
Mozambique,Onions,278217.0
Mozambique,"Oranges, Mandarines",74017.59848149859
Mozambique,Palm Oil,216319.36177708718
Mozambique,Palm kernels,0.0
Mozambique,Palmkernel Cake,0.0
Mozambique,Palmkernel Oil,0.0
Mozambique,Peas,0.0
Mozambique,Pepper,2052.8668876063584
Mozambique,Pigmeat,96997.76726227203
Mozambique,Pigs,1458642.0
Mozambique,Pimento,1028.1309523922728
Mozambique,Pineapples and products,56919.183125401905
Mozambique,Plantains,0.0
Mozambique,Potatoes and products,405003.3240414455
Mozambique,Poultry Birds,42857000.00000001
Mozambique,Poultry Meat,146002.53436743785
Mozambique,"Pulses, Other and products",312000.00000000006
Mozambique,Rabbits and hares,348999.99999999994
Mozambique,Rape and Mustard Cake,0.0
Mozambique,Rape and Mustard Oil,0.0
Mozambique,Rape and Mustardseed,0.0
Mozambique,Rice and products,1287931.5628517205
Mozambique,Ricebran Oil,0.0
Mozambique,"Rodents, other",0.0
Mozambique,"Roots, Other",9000.0
Mozambique,Rubber,0.0
Mozambique,Rye and products,1051.2281691547244
Mozambique,Seed cotton,84784.0
Mozambique,Sesame seed,133000.00000000003
Mozambique,Sesameseed Cake,31965.000000000007
Mozambique,Sesameseed Oil,29000.000000000007
Mozambique,Sheep,27601.999999999996
Mozambique,Silk,0.0
Mozambique,Sisal,647.0
Mozambique,"Soft-Fibres, Other",0.0
Mozambique,Sorghum and products,142000.0
Mozambique,Soyabean Cake,29250.000000000007
Mozambique,Soyabean Oil,43440.68819342758
Mozambique,Soyabeans,75973.4588257106
Mozambique,"Spices, Other",1006.7519961343668
Mozambique,Sugar (Raw Equivalent),418430.15570429136
Mozambique,Sugar beet,0.0
Mozambique,Sugar cane,2738000.0
Mozambique,Sugar non-centrifugal,0.0
Mozambique,Sunflower seed,18851.534959438246
Mozambique,Sunflowerseed Cake,8027.999999999999
Mozambique,Sunflowerseed Oil,11539.026216383898
Mozambique,Sweet potatoes,525000.0
Mozambique,"Sweeteners, Other",111040.50171968514
Mozambique,Tea (including mate),36699.1041606453
Mozambique,Tobacco,88777.0
Mozambique,Tomatoes and products,580154.5865269719
Mozambique,"Vegetables, Other",211676.59668244788
Mozambique,Wheat and products,806800.5113816513
Mozambique,Wine,0.0
Mozambique,Wool (Clean Eq.),0.0
Mozambique,Yams,0.0
Myanmar,Abaca,0.0
Myanmar,"Alcohol, Non-Food",976000.0000000002
Myanmar,Apples and products,57078.152414952
Myanmar,Asses,0.0
Myanmar,Bananas,0.0
Myanmar,Barley and products,2033.5086642403041
Myanmar,Beans,3096999.9999999995
Myanmar,Beer,141059.76112737684
Myanmar,"Beverages, Alcoholic",38189.0817589443
Myanmar,"Beverages, Fermented",0.0
Myanmar,Bovine Meat,512999.7076216214
Myanmar,Buffaloes,211073.5745454006
Myanmar,"Butter, Ghee",49998.104307232665
Myanmar,"Camelids, other",0.0
Myanmar,Camels,0.0
Myanmar,Cassava and products,402579.8828764018
Myanmar,Cattle,502838.30334841664
Myanmar,"Cereals, Other",13922.999999999998
Myanmar,"Citrus, Other",0.0
Myanmar,Cloves,0.0
Myanmar,Cocoa Beans and products,0.0
Myanmar,Coconut Oil,0.0
Myanmar,Coconuts - Incl Copra,1252979.6773841882
Myanmar,Coffee and products,45971.95817140369
Myanmar,Copra Cake,24.999999999999975
Myanmar,Cotton lint,75955.00000000001
Myanmar,Cottonseed,156000.0
Myanmar,Cottonseed Cake,73593.00000000001
Myanmar,Cottonseed Oil,23000.000000000007
Myanmar,Dates,0.0
Myanmar,Eggs,625000.0000000002
Myanmar,"Fats, Animals, Raw",101999.99999999997
Myanmar,"Fish, Seafood",3299372.980438281
Myanmar,Fodder crops,0.0
Myanmar,"Fruits, Other",1393812.4266288257
Myanmar,Goats,633246.9917679942
Myanmar,Grapefruit and products,0.0
Myanmar,Grapes and products (excl wine),5997.184424188685
Myanmar,Grazing,38344829.0
Myanmar,Groundnut Cake,269140.99999999994
Myanmar,Groundnut Oil,201999.9999999999
Myanmar,Groundnuts,1596858.225285355
Myanmar,"Hard Fibres, Other",316.0
Myanmar,Hides and skins,22283.999999999993
Myanmar,Honey,6095.0
Myanmar,Hops,0.0
Myanmar,Horses,11.000000000000004
Myanmar,Jute,10.0
Myanmar,Jute-Like Fibres,234.0
Myanmar,"Lemons, Limes and products",4011.990417511997
Myanmar,Maize Germ Oil,0.0
Myanmar,Maize and products,2481669.2329250826
Myanmar,"Meat, Other",0.0
Myanmar,Milk - Excluding Butter,2467890.005725222
Myanmar,Millet and products,147000.00000000006
Myanmar,Mules,0.0
Myanmar,Mutton & Goat Meat,126999.99999999997
Myanmar,Nuts and products,205000.0
Myanmar,Oats,0.0
Myanmar,"Offals, Edible",178000.00000000006
Myanmar,"Oil, palm fruit",0.0
Myanmar,"Oilcrops Oil, Other",1999.1468839418974
Myanmar,"Oilcrops, Other",12000.0
Myanmar,"Oilseed Cakes, Other",567.0
Myanmar,Olive Oil,0.0
Myanmar,Olives (including preserved),0.0
Myanmar,Onions,1110000.0
Myanmar,"Oranges, Mandarines",74038.7530614818
Myanmar,Palm Oil,901982.8247209648
Myanmar,Palm kernels,0.0
Myanmar,Palmkernel Cake,6849.999999999998
Myanmar,Palmkernel Oil,2999.106468721467
Myanmar,Peas,61174.77844492729
Myanmar,Pepper,1031.5098298872579
Myanmar,Pigmeat,1127000.0
Myanmar,Pigs,4400338.144038932
Myanmar,Pimento,156661.71397434486
Myanmar,Pineapples and products,7024.182223176472
Myanmar,Plantains,1405000.0
Myanmar,Potatoes and products,469859.5364202795
Myanmar,Poultry Birds,463366598.2135218
Myanmar,Poultry Meat,1692955.0209341007
Myanmar,"Pulses, Other and products",1029096.2024460858
Myanmar,Rabbits and hares,0.0
Myanmar,Rape and Mustard Cake,43762.99999999999
Myanmar,Rape and Mustard Oil,8000.0
Myanmar,Rape and Mustardseed,38015.23553460567
Myanmar,Rice and products,26582262.88424943
Myanmar,Ricebran Oil,25000.000000000015
Myanmar,"Rodents, other",10813.0
Myanmar,"Roots, Other",0.0
Myanmar,Rubber,274751.0
Myanmar,Rye and products,0.0
Myanmar,Seed cotton,262277.00000000006
Myanmar,Sesame seed,818732.0944571242
Myanmar,Sesameseed Cake,97024.00000000001
Myanmar,Sesameseed Oil,158104.00000000003
Myanmar,Sheep,204629.27583499058
Myanmar,Silk,8.999999999999998
Myanmar,Sisal,0.0
Myanmar,"Soft-Fibres, Other",0.0
Myanmar,Sorghum and products,193998.99999999994
Myanmar,Soyabean Cake,303381.9999999999
Myanmar,Soyabean Oil,21996.63328542552
Myanmar,Soyabeans,166809.44411544927
Myanmar,"Spices, Other",20180.435055832164
Myanmar,Sugar (Raw Equivalent),360081.0753586082
Myanmar,Sugar beet,0.0
Myanmar,Sugar cane,11551000.000000006
Myanmar,Sugar non-centrifugal,898000.0000000002
Myanmar,Sunflower seed,222923.58199375897
Myanmar,Sunflowerseed Cake,90613.70999838917
Myanmar,Sunflowerseed Oil,108999.71837325471
Myanmar,Sweet potatoes,67999.0
Myanmar,"Sweeteners, Other",588108.4839666557
Myanmar,Tea (including mate),114742.08910070575
Myanmar,Tobacco,47290.0
Myanmar,Tomatoes and products,2000.033358312524
Myanmar,"Vegetables, Other",3761820.2968581454
Myanmar,Wheat and products,796464.0548589686
Myanmar,Wine,4068.7033085844523
Myanmar,Wool (Clean Eq.),773.9999999999999
Myanmar,Yams,0.0
Namibia,Abaca,0.0
Namibia,"Alcohol, Non-Food",0.0
Namibia,Apples and products,10127.50415258159
Namibia,Asses,1.9999999999999993
Namibia,Bananas,1997.0169968051123
Namibia,Barley and products,38773.688419154016
Namibia,Beans,1129.7026843583985
Namibia,Beer,235114.86892726432
Namibia,"Beverages, Alcoholic",15996.627499878698
Namibia,"Beverages, Fermented",9035.396079374252
Namibia,Bovine Meat,33413.29480124898
Namibia,Buffaloes,0.0
Namibia,"Butter, Ghee",1994.1319830767816
Namibia,"Camelids, other",0.0
Namibia,Camels,0.0
Namibia,Cassava and products,0.0
Namibia,Cattle,214315.57192741483
Namibia,"Cereals, Other",0.0
Namibia,"Citrus, Other",0.0
Namibia,Cloves,0.0
Namibia,Cocoa Beans and products,0.0
Namibia,Coconut Oil,0.0
Namibia,Coconuts - Incl Copra,0.0
Namibia,Coffee and products,2003.7692145478402
Namibia,Copra Cake,0.0
Namibia,Cotton lint,0.0
Namibia,Cottonseed,0.0
Namibia,Cottonseed Cake,303.0000000000001
Namibia,Cottonseed Oil,51.0
Namibia,Dates,347.0
Namibia,Eggs,3999.9999999999986
Namibia,"Fats, Animals, Raw",2000.0000000000005
Namibia,"Fish, Seafood",630331.9736971442
Namibia,Fodder crops,0.0
Namibia,"Fruits, Other",44990.4525378267
Namibia,Goats,386931.5603386596
Namibia,Grapefruit and products,0.0
Namibia,Grapes and products (excl wine),33338.37033322561
Namibia,Grazing,12456997.0
Namibia,Groundnut Cake,0.0
Namibia,Groundnut Oil,0.0
Namibia,Groundnuts,2164.3296523691242
Namibia,"Hard Fibres, Other",0.0
Namibia,Hides and skins,5220.000000000002
Namibia,Honey,0.0
Namibia,Hops,0.0
Namibia,Horses,9.999999999999996
Namibia,Jute,0.0
Namibia,Jute-Like Fibres,0.0
Namibia,"Lemons, Limes and products",2023.311556630258
Namibia,Maize Germ Oil,0.0
Namibia,Maize and products,210375.6137985035
Namibia,"Meat, Other",12000.0
Namibia,Milk - Excluding Butter,157337.1160941363
Namibia,Millet and products,95962.61892506504
Namibia,Mules,6.000000000000001
Namibia,Mutton & Goat Meat,10999.999999999996
Namibia,Nuts and products,0.0
Namibia,Oats,1001.7840818536745
Namibia,"Offals, Edible",7997.0
Namibia,"Oil, palm fruit",0.0
Namibia,"Oilcrops Oil, Other",6019.670460137481
Namibia,"Oilcrops, Other",1018.3869603969489
Namibia,"Oilseed Cakes, Other",54.00000000000001
Namibia,Olive Oil,1032.6287684905933
Namibia,Olives (including preserved),0.0
Namibia,Onions,28472.0
Namibia,"Oranges, Mandarines",7134.323479576581
Namibia,Palm Oil,1017.9036873773576
Namibia,Palm kernels,0.0
Namibia,Palmkernel Cake,0.0
Namibia,Palmkernel Oil,0.0
Namibia,Peas,0.0
Namibia,Pepper,443.0
Namibia,Pigmeat,11997.528291563762
Namibia,Pigs,113432.99999999997
Namibia,Pimento,0.0
Namibia,Pineapples and products,1029.5004603447087
Namibia,Plantains,996.9999999999998
Namibia,Potatoes and products,36310.86729696223
Namibia,Poultry Birds,13156403.207418103
Namibia,Poultry Meat,30025.64927806973
Namibia,"Pulses, Other and products",25075.766706974602
Namibia,Rabbits and hares,0.0
Namibia,Rape and Mustard Cake,0.0
Namibia,Rape and Mustard Oil,0.0
Namibia,Rape and Mustardseed,0.0
Namibia,Rice and products,23428.293956515387
Namibia,Ricebran Oil,0.0
Namibia,"Rodents, other",0.0
Namibia,"Roots, Other",369000.0
Namibia,Rubber,0.0
Namibia,Rye and products,0.0
Namibia,Seed cotton,0.0
Namibia,Sesame seed,0.0
Namibia,Sesameseed Cake,0.0
Namibia,Sesameseed Oil,0.0
Namibia,Sheep,749192.0
Namibia,Silk,0.0
Namibia,Sisal,0.0
Namibia,"Soft-Fibres, Other",0.0
Namibia,Sorghum and products,3000.0
Namibia,Soyabean Cake,2332.9999999999995
Namibia,Soyabean Oil,1010.6990646835753
Namibia,Soyabeans,0.0
Namibia,"Spices, Other",4008.5086781715577
Namibia,Sugar (Raw Equivalent),120733.4086533006
Namibia,Sugar beet,0.0
Namibia,Sugar cane,0.0
Namibia,Sugar non-centrifugal,0.0
Namibia,Sunflower seed,70.0
Namibia,Sunflowerseed Cake,986.0
Namibia,Sunflowerseed Oil,22263.027262986256
Namibia,Sweet potatoes,1077.1411545681028
Namibia,"Sweeteners, Other",109907.89457145127
Namibia,Tea (including mate),1005.9242576084013
Namibia,Tobacco,0.0
Namibia,Tomatoes and products,10271.099585861632
Namibia,"Vegetables, Other",44394.723670919804
Namibia,Wheat and products,156083.64723886643
Namibia,Wine,48317.41820220845
Namibia,Wool (Clean Eq.),1340.0000000000002
Namibia,Yams,0.0
Nepal,Abaca,0.0
Nepal,"Alcohol, Non-Food",71995.0768754942
Nepal,Apples and products,105067.18287699619
Nepal,Asses,9.0
Nepal,Bananas,283812.11122782994
Nepal,Barley and products,63646.76032627704
Nepal,Beans,39363.602831063356
Nepal,Beer,175000.00000000003
Nepal,"Beverages, Alcoholic",124993.1739142445
Nepal,"Beverages, Fermented",0.0
Nepal,Bovine Meat,240000.0
Nepal,Buffaloes,689200.9999999998
Nepal,"Butter, Ghee",60999.99999999999
Nepal,"Camelids, other",0.0
Nepal,Camels,0.0
Nepal,Cassava and products,5082.704665563594
Nepal,Cattle,1405.0
Nepal,"Cereals, Other",14568.680612183778
Nepal,"Citrus, Other",11837.035789051586
Nepal,Cloves,0.0
Nepal,Cocoa Beans and products,0.0
Nepal,Coconut Oil,999.9999999999998
Nepal,Coconuts - Incl Copra,24998.012659187323
Nepal,Coffee and products,3001.688388714938
Nepal,Copra Cake,869.9999999999998
Nepal,Cotton lint,1076.0000000000005
Nepal,Cottonseed,84.0
Nepal,Cottonseed Cake,51.0
Nepal,Cottonseed Oil,52.0
Nepal,Dates,4997.0
Nepal,Eggs,81000.0
Nepal,"Fats, Animals, Raw",8999.999999999998
Nepal,"Fish, Seafood",110021.22074567902
Nepal,Fodder crops,0.0
Nepal,"Fruits, Other",949897.5692170118
Nepal,Goats,6514339.000000002
Nepal,Grapefruit and products,0.0
Nepal,Grapes and products (excl wine),22996.193673683887
Nepal,Grazing,46340842.0
Nepal,Groundnut Cake,3648.000000000001
Nepal,Groundnut Oil,4000.0
Nepal,Groundnuts,15141.706829477967
Nepal,"Hard Fibres, Other",0.0
Nepal,Hides and skins,44682.00000000001
Nepal,Honey,4995.400439173444
Nepal,Hops,0.0
Nepal,Horses,15.0
Nepal,Jute,46986.99999999999
Nepal,Jute-Like Fibres,0.0
Nepal,"Lemons, Limes and products",66325.88917702898
Nepal,Maize Germ Oil,0.0
Nepal,Maize and products,3349538.9329748326
Nepal,"Meat, Other",0.0
Nepal,Milk - Excluding Butter,2454999.9999999995
Nepal,Millet and products,337384.66743059934
Nepal,Mules,9.0
Nepal,Mutton & Goat Meat,77999.99999999999
Nepal,Nuts and products,37079.21240458965
Nepal,Oats,1004.5811101283837
Nepal,"Offals, Edible",84999.99999999999
Nepal,"Oil, palm fruit",0.0
Nepal,"Oilcrops Oil, Other",128990.6973646543
Nepal,"Oilcrops, Other",64641.98310759891
Nepal,"Oilseed Cakes, Other",42520.99106408979
Nepal,Olive Oil,0.0
Nepal,Olives (including preserved),0.0
Nepal,Onions,80997.0
Nepal,"Oranges, Mandarines",223558.87826689455
Nepal,Palm Oil,77444.92372744273
Nepal,Palm kernels,3.049758688130245
Nepal,Palmkernel Cake,0.0
Nepal,Palmkernel Oil,0.0
